LocationName,ISO,country,region,world_region,MPI,geo,lat,lon,id,funded_amount,loan_amount,activity,sector,use,country_code,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date,year,month,day
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1136162,700.0,700.0,Food Production/Sales,Food,"to buy corn, oil, chicken, bananas, potatoes, cabbages, tomatoes and bags for her business of selling snacks.",SV,USD,199.0,2016-08-19 16:38:50+00:00,2016-08-11 07:00:00+00:00,2016-09-14 15:38:27+00:00,14.0,19,"volunteer_pick, #Woman Owned Biz, #Single",female,monthly,2016-08-19,2016,August,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1136155,200.0,200.0,General Store,Retail,"to purchase products for her store since, when the people come to her mill, they always make purchases. She will also buy farm supplies for her husband's crops.",SV,USD,199.0,2016-08-19 16:26:19+00:00,2016-08-04 07:00:00+00:00,2016-08-21 06:49:26+00:00,14.0,7,user_favorite,female,irregular,2016-08-19,2016,August,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1137587,450.0,450.0,Food Production/Sales,Food,"to purchase fruits, milk, and sugar for selling smoothies. She will purchase snacks and also more clothing to continue selling",SV,USD,199.0,2016-08-22 19:29:21+00:00,2016-08-13 07:00:00+00:00,2016-08-25 15:36:08+00:00,17.0,14,"#Repeat Borrower, user_favorite",female,monthly,2016-08-22,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1137584,900.0,900.0,Bakery,Food,"to buy flour, yeast, butter, eggs, sugar, cinnamon, and milk to make and sell bread.",SV,USD,199.0,2016-08-22 19:19:48+00:00,2016-08-09 07:00:00+00:00,2016-08-24 18:08:09+00:00,20.0,24,"#Repeat Borrower, #Elderly",female,monthly,2016-08-22,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1139107,500.0,500.0,Pigs,Agriculture,to purchase pigs and also agricultural supplies.,SV,USD,199.0,2016-08-24 19:53:00+00:00,2016-08-18 07:00:00+00:00,2016-09-24 12:27:58+00:00,14.0,15,"#Repeat Borrower, #Animals, #Parent",male,monthly,2016-08-24,2016,August,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1139116,600.0,600.0,Farm Supplies,Agriculture,to buy fertilizer to apply to his crops and buy a fumigation pump.,SV,USD,199.0,2016-08-24 20:12:56+00:00,2016-08-16 07:00:00+00:00,2016-09-26 04:39:17+00:00,14.0,16,"#Elderly, #Vegan, #Biz Durable Asset",male,irregular,2016-08-24,2016,August,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1140712,350.0,350.0,Food Production/Sales,Food,to buy a griddle for making stuffed tortillas and to pay a few medical expenses.,SV,USD,199.0,2016-08-26 16:19:59+00:00,2016-08-19 07:00:00+00:00,2016-09-06 20:45:10+00:00,14.0,14,"#Biz Durable Asset, #Health and Sanitation, #Parent, #Woman Owned Biz",female,monthly,2016-08-26,2016,August,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1140717,500.0,500.0,Livestock,Agriculture,"to buy cattle and to continue with her butchering business and selling meat.
",SV,USD,199.0,2016-08-26 16:27:41+00:00,2016-08-24 07:00:00+00:00,2016-09-21 21:06:49+00:00,15.0,20,"#Animals, #Woman Owned Biz",female,monthly,2016-08-26,2016,August,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1140707,400.0,400.0,Food Production/Sales,Food,"to buy bread, chicken, vegetables, corn, soft cheese, chicharrón, beans, 'locoro' [an edible flower from El Salvador], and cooking oil to sell bread with chicken and 'pupusas' [stuffed tortillas].",SV,USD,199.0,2016-08-26 16:10:40+00:00,2016-08-19 07:00:00+00:00,2016-08-31 14:11:07+00:00,14.0,14,"#Repeat Borrower, user_favorite",female,monthly,2016-08-26,2016,August,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1140721,500.0,500.0,Food Production/Sales,Food,"to buy breads, sausages, potatoes and sauces to sell hotdogs and french fries. She will also buy basic grains for the store.",SV,USD,199.0,2016-08-26 16:39:23+00:00,2016-08-12 07:00:00+00:00,2016-09-27 14:18:36+00:00,14.0,16,#Woman Owned Biz,female,monthly,2016-08-26,2016,August,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141187,700.0,700.0,General Store,Retail,"to buy sweets, drinks, food, fruit and other products to sell in her shop.",SV,USD,199.0,2016-08-27 16:57:44+00:00,2016-08-05 07:00:00+00:00,2016-09-27 02:50:28+00:00,20.0,26,"#Parent, #Woman Owned Biz",female,monthly,2016-08-27,2016,August,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141842,300.0,300.0,Food Production/Sales,Food,to purchase corn and an industrial griddle for selling tortillas.,SV,USD,199.0,2016-08-29 15:37:47+00:00,2016-08-26 07:00:00+00:00,2016-09-05 20:17:57+00:00,14.0,9,"#Biz Durable Asset, #Woman Owned Biz",female,monthly,2016-08-29,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141833,200.0,200.0,Farm Supplies,Agriculture,"to buy agricultural inputs to cultivate corn, and to pay to rent the land.",SV,USD,199.0,2016-08-29 15:32:15+00:00,2016-08-26 07:00:00+00:00,2016-09-01 05:45:37+00:00,10.0,6,,female,bullet,2016-08-29,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141924,325.0,325.0,Farming,Agriculture,to purchase fertilizers and herbicides to maintain her corn crops.,SV,USD,199.0,2016-08-29 17:17:02+00:00,2016-08-25 07:00:00+00:00,2016-09-14 23:51:59+00:00,10.0,9,"#Elderly, #Vegan",female,bullet,2016-08-29,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141853,800.0,800.0,Food Production/Sales,Food,to buy corn for tortilla sales.,SV,USD,199.0,2016-08-29 15:44:47+00:00,2016-08-20 07:00:00+00:00,2016-09-18 14:22:23+00:00,14.0,26,"volunteer_pick, #Repeat Borrower, #Parent, #Woman Owned Biz, user_favorite",female,monthly,2016-08-29,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141919,1000.0,1000.0,Bakery,Food,"to purchase flour, sugar, and an industrial oven, for making and selling bread.",SV,USD,199.0,2016-08-29 17:12:34+00:00,2016-08-11 07:00:00+00:00,2016-09-15 00:17:57+00:00,20.0,23,"#Repeat Borrower, #Biz Durable Asset, #Parent, #Woman Owned Biz, user_favorite",female,monthly,2016-08-29,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141917,200.0,200.0,Fish Selling,Food,"to purchase more fish to sell, and she will purchase farm supplies for her husband.",SV,USD,199.0,2016-08-29 17:06:49+00:00,2016-08-11 07:00:00+00:00,2016-09-08 15:59:51+00:00,14.0,5,#Parent,female,monthly,2016-08-29,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141825,300.0,300.0,Food Stall,Food,to buy tables for her pupusa sales and beverages to stock the store.,SV,USD,199.0,2016-08-29 15:19:21+00:00,2016-08-27 07:00:00+00:00,2016-09-15 00:39:26+00:00,14.0,8,"#Woman Owned Biz, #Biz Durable Asset, #Parent, #Woman Owned Biz, user_favorite",female,monthly,2016-08-29,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141907,500.0,500.0,Food Production/Sales,Food,to buy an large new griddle for selling tortillas; her current griddle is no longer in good condition.,SV,USD,199.0,2016-08-29 16:45:44+00:00,2016-08-17 07:00:00+00:00,2016-09-01 18:32:05+00:00,14.0,17,,female,monthly,2016-08-29,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141928,1400.0,1400.0,General Store,Retail,"purchase beans, rice, coffee, sugar, bread, cooking oil, detergents, etc., to restock her small store.",SV,USD,199.0,2016-08-29 17:23:00+00:00,2016-08-16 07:00:00+00:00,2016-09-27 20:18:40+00:00,26.0,35,"volunteer_pick, #Parent, #Repeat Borrower, #Woman Owned Biz",female,monthly,2016-08-29,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1141958,500.0,500.0,Shoe Sales,Retail,to buy more shoes to continue selling.,SV,USD,199.0,2016-08-29 18:11:55+00:00,2016-08-18 07:00:00+00:00,2016-09-17 21:55:52+00:00,14.0,11,"#Widowed, #Single Parent, #Parent, #Woman Owned Biz, user_favorite",female,monthly,2016-08-29,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1142545,300.0,300.0,Farming,Agriculture,to buy fertilizers and poisons to maintain his corn crops.,SV,USD,199.0,2016-08-30 16:29:15+00:00,2016-08-25 07:00:00+00:00,2016-09-30 07:15:31+00:00,14.0,9,"#Elderly, #Repeat Borrower",male,monthly,2016-08-30,2016,August,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1142645,150.0,150.0,Farming,Agriculture,to purchase farm supplies to grow corn.,SV,USD,199.0,2016-08-30 21:43:31+00:00,2016-08-20 07:00:00+00:00,2016-09-04 18:19:00+00:00,10.0,6,user_favorite,female,bullet,2016-08-30,2016,August,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1142573,100.0,100.0,Farm Supplies,Agriculture,to buy fertilizers to provide maintenance on his corn and bean crops.,SV,USD,199.0,2016-08-30 17:28:59+00:00,2016-08-20 07:00:00+00:00,2016-09-03 18:30:56+00:00,10.0,3,,male,bullet,2016-08-30,2016,August,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1142551,300.0,300.0,Farming,Agriculture,"to purchase seeds, manure, and pesticides to grow basic grains.",SV,USD,199.0,2016-08-30 16:46:00+00:00,2016-08-24 07:00:00+00:00,2016-09-29 00:46:50+00:00,14.0,10,"#Vegan, #Parent",male,monthly,2016-08-30,2016,August,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1142581,500.0,500.0,Fruits & Vegetables,Food,"to buy fruits, vegetables and bread in order to continue his selling, and to buy his own bicycle in order to travel for his sales.",SV,USD,199.0,2016-08-30 17:45:09+00:00,2016-08-25 07:00:00+00:00,2016-09-08 21:07:23+00:00,14.0,20,"#Single Parent, #Parent, #Biz Durable Asset",male,monthly,2016-08-30,2016,August,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1142652,650.0,650.0,Farming,Agriculture,to buy fertilizers to apply to her staple grain crops.,SV,USD,199.0,2016-08-30 21:59:35+00:00,2016-08-12 07:00:00+00:00,2016-09-21 13:31:53+00:00,14.0,23,"#Elderly, #Repeat Borrower",female,irregular,2016-08-30,2016,August,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1142565,200.0,200.0,Farm Supplies,Agriculture,"to buy seeds, manure, and fertilisers for corn crops.",SV,USD,199.0,2016-08-30 17:16:00+00:00,2016-08-19 07:00:00+00:00,2016-09-13 13:57:35+00:00,10.0,7,"#Repeat Borrower, #Parent",male,bullet,2016-08-30,2016,August,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1142583,675.0,1500.0,General Store,Retail,to purchase a refrigerator to keep the drinks in his store cold.,SV,USD,199.0,2016-08-30 17:54:18+00:00,2016-08-25 07:00:00+00:00,,20.0,27,"#Repeat Borrower, #Single, #Biz Durable Asset, user_favorite, user_favorite",male,monthly,2016-08-30,2016,August,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1142569,800.0,800.0,Livestock,Agriculture,to buy a cow and increase dairy production.,SV,USD,199.0,2016-08-30 17:21:38+00:00,2016-08-25 07:00:00+00:00,2016-09-30 19:20:20+00:00,20.0,17,"#Animals, #Biz Durable Asset, #Parent",male,monthly,2016-08-30,2016,August,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1142575,300.0,300.0,Farm Supplies,Agriculture,"to buy fertilizer for his corn, bean and sorghum crops.",SV,USD,199.0,2016-08-30 17:37:35+00:00,2016-08-24 07:00:00+00:00,2016-09-06 16:15:02+00:00,14.0,12,"#Elderly, #Repeat Borrower, #Single, #Single Parent, #Supporting Family",male,monthly,2016-08-30,2016,August,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1143314,1000.0,1000.0,General Store,Retail,"purchase basic grains, coffee, condiments, drinks, cooking oil, detergents, cleaning products, canned foods, etc., to restock his store.",SV,USD,199.0,2016-08-31 19:45:11+00:00,2016-08-04 07:00:00+00:00,2016-10-25 15:43:35+00:00,14.0,36,"#Parent, user_favorite",male,monthly,2016-08-31,2016,August,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1145005,500.0,500.0,Food Production/Sales,Food,"to buy more elote, corn, oil, beans, salt, yuca and honey to make tamales and nuégados, a typical Salvadorean dish, and to buy a larger pot.",SV,USD,199.0,2016-09-03 15:55:21+00:00,2016-08-25 07:00:00+00:00,2016-10-04 08:14:12+00:00,14.0,20,"volunteer_like, #Parent, #Woman Owned Biz, user_favorite",female,monthly,2016-09-03,2016,September,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1145006,1000.0,1000.0,Farm Supplies,Agriculture,"to buy fertilizers, poisons, to prepare the land and to pay for its rental to cultivate beans.",SV,USD,199.0,2016-09-03 16:03:45+00:00,2016-08-25 07:00:00+00:00,2016-10-04 18:48:48+00:00,14.0,18,"#Vegan, #Parent",female,bullet,2016-09-03,2016,September,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1145010,325.0,325.0,Farm Supplies,Agriculture,"to buy manure and fertilizer for his crops, and he also wants to buy a bug bomb.",SV,USD,199.0,2016-09-03 17:35:27+00:00,2016-09-01 07:00:00+00:00,2016-09-18 14:45:27+00:00,10.0,13,user_favorite,male,monthly,2016-09-03,2016,September,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1145007,300.0,300.0,Farm Supplies,Agriculture,to buy fertilizer for her crops and to pay labor to help her.,SV,USD,199.0,2016-09-03 16:12:44+00:00,2016-08-25 07:00:00+00:00,2016-09-07 21:46:02+00:00,10.0,12,user_favorite,female,bullet,2016-09-03,2016,September,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1149620,300.0,300.0,Agriculture,Agriculture,"to buy seeds, manures, and pesticides to grow staple grains and to pay rent on the land.",SV,USD,199.0,2016-09-13 16:37:00+00:00,2016-09-05 07:00:00+00:00,2016-09-14 22:05:05+00:00,14.0,9,user_favorite,female,monthly,2016-09-13,2016,September,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1153162,100.0,100.0,Agriculture,Agriculture,to buy fertilizer for his corn crop in order to ensure a good harvest to sell.,SV,USD,199.0,2016-09-19 20:50:06+00:00,2016-09-07 07:00:00+00:00,2016-09-23 18:02:26+00:00,9.0,4,,male,bullet,2016-09-19,2016,September,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1154991,1000.0,1000.0,Weaving,Arts,to buy an industrial sewing machine to continue making clothing. ,SV,USD,199.0,2016-09-21 21:59:08+00:00,2016-09-12 07:00:00+00:00,2016-09-26 19:22:11+00:00,26.0,38,"#Biz Durable Asset, #Widowed, #Fabrics",female,monthly,2016-09-21,2016,September,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1154988,400.0,400.0,Food Production/Sales,Food,to buy corn and firewood to sell tortillas.,SV,USD,199.0,2016-09-21 21:49:45+00:00,2016-09-03 07:00:00+00:00,2016-09-26 16:24:43+00:00,14.0,15,"#Elderly, #Repeat Borrower, user_favorite, user_favorite",female,monthly,2016-09-21,2016,September,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1155863,1000.0,1000.0,Food Production/Sales,Food,buy 6 quintals of corn and firewood to continue tortilla sales.,SV,USD,199.0,2016-09-22 15:40:31+00:00,2016-08-27 07:00:00+00:00,2016-09-29 19:18:28+00:00,10.0,19,"volunteer_pick, #Repeat Borrower",female,monthly,2016-09-22,2016,September,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1155780,1200.0,1200.0,Poultry,Agriculture,Ingris buy more chickens and also clothing to continue her sales.,SV,USD,199.0,2016-09-22 14:31:32+00:00,2016-09-08 07:00:00+00:00,2016-10-25 15:43:35+00:00,26.0,42,"#Repeat Borrower, #Animals, #Woman Owned Biz",female,monthly,2016-09-22,2016,September,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1155822,1000.0,1000.0,Cattle,Agriculture,to purchase feed for his livestock and to purchase fertilizers and poisons for his crops.,SV,USD,199.0,2016-09-22 15:01:50+00:00,2016-09-13 07:00:00+00:00,2016-10-25 21:55:43+00:00,20.0,37,#Animals,male,monthly,2016-09-22,2016,September,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1155868,800.0,800.0,Food Production/Sales,Food,to buy corn and firewood for tortilla sales.,SV,USD,199.0,2016-09-22 15:49:09+00:00,2016-09-03 07:00:00+00:00,2016-09-28 10:28:08+00:00,20.0,29,"volunteer_pick, volunteer_like, #Widowed, #Repeat Borrower, user_favorite",female,monthly,2016-09-22,2016,September,Thursday
